ID,Language,Market,Name,ParentId,Slug,Image,Priority,MenuVisibility,Type
500009,de,DE,Handbrauseset,400009,Handbrauseset,https://cdn.cloud.grohe.com/prod/20/26/26581000/480/26581000_1_1.jpg,1,TRUE,Filter
500010,de,DE,Einzelhandbrause,400009,Einzelhandbrause,https://cdn.cloud.grohe.com/prod/20/26/26590000/480/26590000_1_1.jpg,2,TRUE,Filter
500011,de,DE,Brausethermostat Unterputz,400011,Brausethermostat_Unterputz,https://cdn.cloud.grohe.com/prod/20/29/29121000/480/29121000_1_1.jpg,1,TRUE,Filter
500012,de,DE,Brausethermostat Aufputz,400011,Brausethermostat_Aufputz,https://cdn.cloud.grohe.com/prod/30/34/34827000/480/34827000_1_1.jpg,2,TRUE,Filter
500013,de,DE,Brausebatterie Unterputz,400013,Brausebatterie_Unterputz,https://cdn.cloud.grohe.com/prod/20/29/29121000/480/29121000_1_1.jpg,1,TRUE,Filter
500014,de,DE,Brausebatterie Aufputz,400013,Brausebatterie_Aufputz,https://cdn.cloud.grohe.com/prod/30/34/34827000/480/34827000_1_1.jpg,2,TRUE,Filter
500015,de,DE,Einhand-Brausebatterie Unterputz,400013,Einhand-Brausebatterie_Unterputz,https://cdn.cloud.grohe.com/prod/20/24/24168001/480/24168001_1_1.jpg,3,TRUE,Filter
500016,de,DE,Einhand-Brausebatterie Aufputz,400013,Einhand-Brausebatterie_Aufputz,https://cdn.cloud.grohe.com/prod/30/33/33636001/480/33636001_1_1.jpg,4,TRUE,Filter
500017,de,DE,Druckausgleichsventil-Brausebatterie,400013,Druckausgleichsventil-Brausebatterie,https://cdn.cloud.grohe.com/Web/4_3/ZZH_IKONEC011_001_01_4_3/4_3/1280/ZZH_IKONEC011_001_01_4_3_4_3.jpg,5,FALSE,Filter
500037,de,DE,Handbrauseset,400037,Handbrauseset,https://cdn.cloud.grohe.com/prod/20/26/26581000/480/26581000_1_1.jpg,1,TRUE,Filter
500038,de,DE,Einzelhandbrause,400037,Einzelhandbrause,https://cdn.cloud.grohe.com/prod/20/26/26574000/480/26574000_1_1.jpg,2,TRUE,Filter
500039,de,DE,Wannen-Thermostat Aufputz,400039,Wannen-Thermostat_Aufputz,https://cdn.cloud.grohe.com/prod/30/34/34830000/480/34830000_1_1.jpg,1,TRUE,Filter
500040,de,DE,Wannen-Thermostat Unterputz,400039,Wannen-Thermostat_Unterputz,https://cdn.cloud.grohe.com/prod/20/29/29124000/480/29124000_1_1.jpg,2,TRUE,Filter
500041,de,DE,Wannenarmatur Aufputz,400041,Wannenarmatur_Aufputz,https://cdn.cloud.grohe.com/prod/20/25/25250001/480/25250001_1_1.jpg,1,TRUE,Filter
